Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/16;nov/16;out/16;set/16;ago/16;jul/16;jun/16;mai/16;abr/16;mar/16;fev/16;jan/16;Competência;Data de atualização
VOLVO DO BRASIL VEÍCULOS LTDA. (414247);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
WMS SUPERMERCADOS DO BRASIL LTDA (345628);Médico Hospitalar;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
W.S. - ADMINISTRADORA DE PLANOS DE SAÚDE LTDA (339750);Médico Hospitalar;Pequeno;1;;100,00;;;;;0,00;0,00;0,00;0,00;0,00;;;201612;22/01/2017 02:12:18
ABS-ASSISTÊNCIA BUCAL SERVIÇOS S/C LTDA. (306347);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP (413283);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (400882);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
APO - ASSISTÊNCIA PERSONALIZADA ODONTOLÓGICA LTDA. (411124);Odontológica;Médio;;;;;;;;;;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
ARM ODONTOLOGIA LTDA. (352152);Odontológica;Pequeno;;;;;;;;;;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
ASSISTÊNCIA ODONTOLÓGICA ESPECIALIZADA LTDA (365297);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ASSOCIAÇÃO BRASILEIRA DE ASSISTÊNCIA ODONTOLOGICA DE GRUPO - DENTAL MED CENTER (413941);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA (417220);Odontológica;Médio;;;;;;;;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
ATEMDE ODONTO SAÚDE CLUBE DE BENEFÍCIOS (336874);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
BACCIN BONONI ODONTOLOGIA LTDA (417700);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA (356301);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
BELO DENTE ODONTOLOGIA LTDA. (351563);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;201612;22/01/2017 02:12:18
BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA. (417874);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
BENEFIT ASSISTÊNCIA ODONTOLÓGICA LTDA (419826);Odontológica;Médio;1;1;100,00;100,00;100,00;;;;;;;;;;201612;22/01/2017 02:12:18
BIORAL SISTEMA ODONTOLÓGICO LTDA. (419079);Odontológica;Médio;;;;;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A. (419419);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
CDA - ASSISTÊNCIA ODONTOLÓGICA LTDA - EPP (415952);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CENTRO DE DIAGNOSTICO E TRATAMENTO ODONTOLOGICO LTDA (411426);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM (349291);Odontológica;Pequeno;;;;;;;;100,00;100,00;100,00;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
CENTRO ODONTOLOGICO INTEGRADO EIRELI (314757);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CEORP - CENTRO ODONTOLOGICO LTDA (401871);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CLINICA E ASSISTENCIA ODONTOLOGICA GREEN CARD SC LTDA (413810);Odontológica;Pequeno;;;;;;0,00;0,00;0,00;;;;;;;201612;22/01/2017 02:12:18
CLINICA ODONTOLOGICA ODONTOPLAN LTDA (410071);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CLÍNICA ODONTOLÓGICA SASSO LTDA (416797);Odontológica;Pequeno;;;;;0,00;0,00;0,00;;;;;;;;201612;22/01/2017 02:12:18
COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA. (415812);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA (405931);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA DE ASSISTÊNCIA ODONTOLÓGICA VALE DO CAÍ LTDA - DENTSUL (353477);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA (362735);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ (419028);Odontológica;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA DOS CIRURGIÕES DENTISTAS DO ESTADO DE SERGIPE (359459);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÓGICA DE BOTUCATU (400572);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA NOVODENTE LTDA (417840);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL. (342335);Odontológica;Pequeno;;;;;;;;;;;0,00;0,00;0,00;;201612;22/01/2017 02:12:18
COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ (365785);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS (409791);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOPERATIVA ODONTOLÓGICA REGIÃO SUL DA BAHIA - UNIODONTO (402010);Odontológica;Pequeno;;;;;0,00;0,00;0,00;;;;;;;;201612;22/01/2017 02:12:18
COOPERCISO - CENTRO INTEGRADO DE SERVIÇO ODONTOLÓGICO S/S LTDA. (353892);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
COOP-ODONTOCLASSIC - COOPERATIVA DE TRABALHO ODONTOLÓGICO (407241);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CROE - CENTRO DE REABILITACAO ORAL ESPECIALIZADO LTDA (368181);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CROWN ODONTOLOGIA DE GRUPO  LTDA (397245);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
CUNHA ODONTOLOGIA LTDA (416959);Odontológica;Pequeno;;1;;100,00;100,00;100,00;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL CARE CLINICA ODONTOLOGICA LTDA (386219);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL CENTER LTDA (339458);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA. (300730);Odontológica;Médio;;1;;100,00;100,00;100,00;;;;;;;;100,00;201612;22/01/2017 02:12:18
DENTAL MASTER LTDA - EPP (413747);Odontológica;Pequeno;1;;100,00;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA. (417181);Odontológica;Médio;;;;;;;;;;;;;;0,00;201612;22/01/2017 02:12:18
DENTAL PLAN - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA. ME (415804);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA. (314366);Odontológica;Pequeno;;;;;100,00;100,00;100,00;0,00;0,00;0,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
DENTAL UNI - COOPERATIVA ODONTOLÓGICA (304484);Odontológica;Grande;13;12;71,43;77,78;77,78;83,33;75,00;50,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
DENTALMASTER COMÉRCIO DE PLANOS ODONTOLÓGICOS LTDA (401463);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL-MED ASSISTENCIA ODONTOLOGICA S/S LTDA (333620);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTAL-PAR - ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA. (322890);Odontológica;Médio;;1;;100,00;100,00;100,00;;;;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
DENTALPLAN PLANOS DE ASSISTENCIA ODONTOLOGICA LTDA (416908);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTALSHOW ASSISTÊNCIA ODONTOLÓGICA LTDA. (361038);Odontológica;Médio;;;;;;;;;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
DENTIÇÃO CONVÊNIOS ODONTOLÓGICOS S/S LTDA (327867);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
DENTSY ODONTOLOGIA S/S LTDA. (414425);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA (415626);Odontológica;Médio;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS (344583);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
FR PLANO ODONTOLÓGICO LTDA (419818);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
FREE DENT PLANOS ODONTÓLOGICOS LTDA (405248);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
IDEAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA. (414921);Odontológica;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
IDENTAL ASSISTÊNCIA ODONTOLÓGICA LTDA - ME (414557);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
IGM OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (419745);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
INÁCIO E SPANGHERO LTDA (415332);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
INSTITUTO DE ODONTOLOGIA DO MARANHÃO LTDA. (414981);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA ODONTOLÓGICA LTDA (389358);Odontológica;Grande;1;11;100,00;80,00;75,00;50,00;100,00;100,00;100,00;50,00;0,00;0,00;0,00;0,00;201612;22/01/2017 02:12:18
INSTITUTO DE SAÚDE ODONTOLÓGICA - ISODONT LTDA (415260);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
INTEGRAL SERVIÇOS ODONTOLÓGICOS LTDA. (359394);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
INTERDENTAL ODONTOLOGIA INTEGRADA LTDA. (312525);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
INVEST ORAL PLANO ODONTOLÓGICO LTDA. (416240);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
J.E. ODONTOQUALITY S/S LTDA (418536);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
JLM ASSISTÊNCIA ODONTOLÓGICA LTDA (416215);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
JTC ODONTOLOGIA LTDA. (418722);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
LIMA - PLANO DE SAÚDE ODONTOLÓGICO LTDA (416827);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
LIS DENTAL LTDA (417971);Odontológica;Médio;;;;;100,00;100,00;100,00;;;;;100,00;100,00;100,00;201612;22/01/2017 02:12:18
LITORAL CONVÊNIOS E CREDENCIAMENTO ODONTOLÓGICO LTDA ME (418358);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
LOTUS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (415537);Odontológica;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;75,00;33,33;60,00;75,00;100,00;100,00;201612;22/01/2017 02:12:18
M. A. VALVERDE & CIA LTDA - ME (416291);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
MACIEL & MACIEL ASSISTÊNCIA ODONTOLÓGICA LTDA (416835);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
MARKI ASSISTÊNCIA ODONTOLÓGICA LTDA (407941);Odontológica;Pequeno;;;;;;;;;0,00;0,00;0,00;;;;201612;22/01/2017 02:12:18
MATTOS ODONTOLOGIA LTDA (329967);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
METLIFE PLANOS ODONTOLÓGICOS LTDA. (406481);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;50,00;75,00;66,67;100,00;100,00;201612;22/01/2017 02:12:18
METODONT - ASSISTÊNCIA ODONTOLOGICA LTDA (300365);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
MOGIDONTO PLANOS ODONTOLÓGICOS LTDA (354741);Odontológica;Médio;;;;;;;;100,00;100,00;100,00;;;100,00;100,00;201612;22/01/2017 02:12:18
MULTI - BUCAL ODONTOLOGIA LTDA - EPP (351351);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
NACIONAL ODONTO S/S LTDA. (304441);Odontológica;Médio;1;1;100,00;100,00;85,71;75,00;75,00;;;;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
NEWKLIN ODONTOCLÍNICA LTDA. ME. (415057);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
NUCLEO ASSISTENCIA ODONTOLOGICA LTDA (359866);Odontológica;Pequeno;;;;;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
ODONTO CARD - ASSISTENCIA ODONTOLOGICA LTDA - EPP (419346);Odontológica;Pequeno;;;;;;;;;;;;;0,00;0,00;201612;22/01/2017 02:12:18
ODONTO CORPUS S/S LTDA. (405973);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA. (310981);Odontológica;Grande;1;1;100,00;100,00;90,91;88,89;88,24;93,33;92,31;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
ODONTO JARAGUÁ LTDA (312321);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA (405671);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTO QUALIT SERVIÇOS ODONTOLÓGICOS LTDA (416347);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTO SÃO LUCAS LTDA. (340227);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTO SYSTEM PLANOS ODONTOLOGICOS LTDA (334588);Odontológica;Grande;12;13;80,00;71,43;60,00;85,71;100,00;100,00;100,00;100,00;100,00;100,00;100,00;66,67;201612;22/01/2017 02:12:18
ODONTOART PLANOS ODONTOLÓGICOS LTDA (414387);Odontológica;Médio;1;1;100,00;100,00;;;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
ODONTOBASE PLANOS DE SAUDE LTDA. (344486);Odontológica;Pequeno;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;201612;22/01/2017 02:12:18
ODONTOCLINICA RCC LTDA. S/S (418111);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA (417068);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOGROUP SISTEMA DE SAÚDE LTDA. (389854);Odontológica;Médio;1;1;100,00;100,00;100,00;100,00;100,00;;;0,00;50,00;66,67;100,00;100,00;201612;22/01/2017 02:12:18
ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (417831);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOLÓGICA SERVIÇOS DE SAÚDE ORAL LTDA (416614);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOLOGYC SYSTEM CONVÊNIO ODONTOLOGICO LTDA (416461);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOMAIS SERVIÇOS ODONTOLÓGICOS LTDA - ME (419184);Odontológica;Pequeno;;;;;;;;;;;;;0,00;0,00;201612;22/01/2017 02:12:18
ODONTONOG SERVIÇOS ODONTOLÓGICOS LTDA (416169);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA INTEGRADA LTDA (313891);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOPARÁ PLANO DE SAÚDE E CLÍNICA ODONTOLÓGICA LTDA (418714);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOPONTA CLINICA ODONTOLÓGICA LTDA (416673);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOPREV S/A (301949);Odontológica;Grande;1;10;100,00;97,10;95,45;91,43;91,55;92,54;93,22;95,52;93,94;95,83;94,12;91,80;201612;22/01/2017 02:12:18
ODONTOREAL LTDA. (412040);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTOVIDA LTDA ME (418200);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ODONTRAT ASSISTENCIA ODONTOLOGICA LTDA. - EIRELI (415961);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ORAL BRASIL CONSULTORIA E GESTÃO EM SAÚDE LTDA (413127);Odontológica;Médio;1;1;100,00;100,00;;;100,00;100,00;100,00;0,00;0,00;0,00;;;201612;22/01/2017 02:12:18
ORAL GAM ASSISTENCIA ODONTOLÓGICA LTDA (418447);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ORAL SAÚDE CLÍNICA ODONTOLÓGICA LTDA. (311693);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ORAL SAÚDE DE IBITINGA SERVIÇOS ODONTOLÓGICOS S/S LTDA (366510);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ORAL SAÚDE DE VOTUPORANGA SERVIÇO ODONTOLÓGICO LTDA. (379557);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA (412996);Odontológica;Pequeno;;;;;;;;0,00;0,00;0,00;;;;;201612;22/01/2017 02:12:18
ORALPLANOS ASSISTÊNCIA ODONTOLÓGICA LTDA ME (419656);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ORTOVIDE CLÍNICA ORTODÔNTICA LTDA (416665);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
O.S ODONTOLÓGICA LTDA. (404365);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PARRA ODONTOLOGIA LTDA (415782);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PAULIDENT ODONTOLOGIA S/C LTDA (401781);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PERSONAL DOCTOR ASSISTENCIA ODONTOLOGICA LTDA. (415545);Odontológica;Pequeno;;;;;;;;;;;;;;0,00;201612;22/01/2017 02:12:18
PLANET LIFE CONVENIOS ODONTOLÓGICOS S/S LTDA (418064);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME (417106);Odontológica;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;100,00;100,00;201612;22/01/2017 02:12:18
PLANO ODONTOLÓGICO DENTALVIDAS LTDA. (415936);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA (415987);Odontológica;Pequeno;;6;;0,00;0,00;0,00;;;;;;;;;201612;22/01/2017 02:12:18
PLANODENTE LTDA. (416517);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PLANODONT SERVIÇOS ODONTOLÓGICOS LTDA (418366);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PLENODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA. (403458);Odontológica;Médio;13;14;0,00;0,00;0,00;;;;;;;;0,00;0,00;201612;22/01/2017 02:12:18
PREST ODONTO LTDA (384844);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PREV  ASSISTÊNCIA ODONTOLÓGICA - EIRELI (335410);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PREV-DONT ODONTOLOGICA LTDA. (410420);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PREVIDENT ASSISTÊNCIA ODONTOLÓGICA LTDA. (374440);Odontológica;Médio;1;1;100,00;100,00;100,00;;50,00;50,00;50,00;;0,00;0,00;0,00;;201612;22/01/2017 02:12:18
PREVINA ODONTOLOGIA LTDA (403636);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA. (412830);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PREV-SYSTEM EIRELI EPP (401609);Odontológica;Pequeno;;1;;100,00;100,00;100,00;;;;;;;100,00;100,00;201612;22/01/2017 02:12:18
PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA (416525);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;80,00;50,00;0,00;;201612;22/01/2017 02:12:18
PRIMAVERA SAÚDE LTDA. (419800);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PRÓ ODONTO ASSISTENCIA ODONTOLOGICA LTDA (400106);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PRODENT - ASSISTÊNCIA ODONTOLÓGICA LTDA. (380041);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;92,86;80,95;77,27;81,82;88,24;201612;22/01/2017 02:12:18
PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA. (411728);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PRONTO SERVICE SERVICOS DE SAUDE  LTDA. (405761);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PROSORRIR - PLANOS ODONTOLÓGICOS LTDA (415065);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
PRUDENT PLANOS ODONTOLOGICOS S/S LTDA (416151);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME (417131);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
REDE DENTAL OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (412350);Odontológica;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201612;22/01/2017 02:12:18
REDE ODONTO SAUDE LTDA (419770);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
RIBEIRO & SILVA CONSULTORES LTDA EPP. (416363);Odontológica;Pequeno;;;;;;0,00;0,00;0,00;33,33;100,00;50,00;0,00;0,00;;201612;22/01/2017 02:12:18
RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA (417149);Odontológica;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201612;22/01/2017 02:12:18
RODRIGUES LEIRA ODONTOLOGIA LTDA. (415243);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA. (415821);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
S & M ODONTOLOGIA INTEGRADA LTDA (414727);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
S SHIMODA ASSISTENCIA ODONTOLOGICA S/S LTDA (416380);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SÃO FRANCISCO ODONTOLOGIA LIMITADA (365319);Odontológica;Grande;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;;201612;22/01/2017 02:12:18
SAÚDE É TUDO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415171);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SEDEG ASSISTÊNCIA ODONTOLÓGICA LTDA. (408603);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA (414654);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201612;22/01/2017 02:12:18
SER ÚNICO - PLANOS ODONTOLÓGICOS S/S LTDA. (301213);Odontológica;Pequeno;;;;;;;;;;;;;;;201612;22/01/2017 02:12:18
SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA ME. (414701);Odontológica;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;;;;201612;22/01/2017 02:12:18
