Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/15;nov/15;out/15;set/15;ago/15;jul/15;jun/15;mai/15;abr/15;mar/15;fev/15;jan/15;Competência;Data de atualização
UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA (384577);Médico Hospitalar;Grande;74;70;89,47;86,96;84,00;87,10;90,63;91,67;88,00;68,42;63,64;66,67;74,19;81,82;201512;22/01/2016 16:40:35
UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (328596);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;100,00;100,00;;;;;;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (335541);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO (359289);Médico Hospitalar;Médio;1;167;100,00;83,33;80,00;66,67;75,00;80,00;100,00;100,00;75,00;75,00;72,73;83,33;201512;22/01/2016 16:40:35
UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA. (313211);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;50,00;50,00;50,00;100,00;0,00;50,00;75,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA (337561);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO (302228);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO (370975);Médico Hospitalar;Pequeno;;;;;;;;;;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS (334511);Médico Hospitalar;Pequeno;;;;;;;;;;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI  (308811);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;50,00;50,00;50,00;;;;;;201512;22/01/2016 16:40:35
UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO (323268);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;66,67;75,00;63,64;72,73;201512;22/01/2016 16:40:35
UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO (314099);Médico Hospitalar;Médio;1;1;100,00;100,00;33,33;25,00;40,00;66,67;100,00;100,00;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA (356417);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;100,00;201512;22/01/2016 16:40:35
UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA (311057);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO (344729);Médico Hospitalar;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA (317896);Médico Hospitalar;Pequeno;1;1;100,00;100,00;100,00;;;100,00;100,00;100,00;100,00;100,00;50,00;50,00;201512;22/01/2016 16:40:35
UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO (314587);Médico Hospitalar;Pequeno;;;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;201512;22/01/2016 16:40:35
UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA (342131);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO (357391);Médico Hospitalar;Grande;35;14;98,48;98,75;97,59;97,83;96,63;92,94;89,41;89,90;93,41;97,40;92,31;88,89;201512;22/01/2016 16:40:35
UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO (393321);Médico Hospitalar;Grande;64;48;95,33;92,85;89,85;89,75;90,45;90,90;90,59;88,49;88,19;85,56;85,63;86,37;201512;22/01/2016 16:40:35
UNIMED/RS FEDERAÇÃO DAS COOPERATIVAS MÉDICAS DO RS LTDA (367087);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;100,00;;;;100,00;100,00;100,00;100,00;50,00;201512;22/01/2016 16:40:35
UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA (343731);Médico Hospitalar;Grande;37;16;98,25;98,31;98,31;96,61;95,24;96,49;94,23;95,83;93,33;93,18;91,67;94,12;201512;22/01/2016 16:40:35
UNIX - SAÚDE LTDA (418137);Médico Hospitalar;Pequeno;1;97;100,00;94,44;89,47;76,19;75,00;76,92;100,00;95,65;92,86;93,55;84,21;85,71;201512;22/01/2016 16:40:35
VALE S/A (345695);Médico Hospitalar;Grande;1;1;100,00;100,00;83,33;75,00;50,00;;100,00;66,67;80,00;80,00;100,00;100,00;201512;22/01/2016 16:40:35
VALEC - ENGENHARIA, CONSTRUÇÕES E FERROVIAS S/A (419206);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
VERA CRUZ ASSOCIAÇÃO DE SAÚDE (360481);Médico Hospitalar;Médio;1;1;100,00;100,00;100,00;;;;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
VEROLIFE SAÚDE S/A (358711);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
VIDA EMPRESARIAL OPERADORA DE PLANOS DE SAUDE LTDA (406210);Médico Hospitalar;Pequeno;;;;;0,00;0,00;0,00;;0,00;0,00;0,00;;;;201512;22/01/2016 16:40:35
VIDAPLAN SAÚDE LTDA. - EPP (344443);Médico Hospitalar;Pequeno;110;126;0,00;0,00;20,00;33,33;50,00;66,67;100,00;100,00;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
VISION MED ASSISTÊNCIA MÉDICA LTDA (403911);Médico Hospitalar;Grande;36;33;98,31;95,94;94,12;94,09;95,14;93,41;93,55;90,91;92,64;90,06;88,82;85,71;201512;22/01/2016 16:40:35
VITA ASSISTÊNCIA A SAÚDE LTDA. (414905);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
VITALLIS SAÚDE S/A (413038);Médico Hospitalar;Grande;33;21;98,70;97,53;95,95;90,91;88,89;88,00;90,63;86,96;88,57;85,00;85,29;85,53;201512;22/01/2016 16:40:35
VIVA PLANOS DE SAÚDE LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL (412791);Médico Hospitalar;Pequeno;105;119;58,82;54,05;46,68;45,45;47,13;58,18;63,04;63,19;59,34;61,63;62,35;67,99;201512;22/01/2016 16:40:35
VIVACOM PLANOS DE SAÚDE (361461);Médico Hospitalar;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201512;22/01/2016 16:40:35
VOLKSWAGEN DO BRASIL INDÚSTRIA DE VEÍCULOS AUTOMOTORES LTDA. (311634);Médico Hospitalar;Médio;1;159;100,00;85,71;80,00;80,00;80,00;85,71;85,71;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
VOLVO DO BRASIL VEÍCULOS LTDA. (414247);Médico Hospitalar;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
WMS SUPERMERCADOS DO BRASIL LTDA (345628);Médico Hospitalar;Médio;;;;;;;;;;;;;;0,00;201512;22/01/2016 16:40:35
W.S. - ADMINISTRADORA DE PLANOS DE SAÚDE LTDA (339750);Médico Hospitalar;Pequeno;;;;;100,00;100,00;100,00;100,00;25,00;40,00;20,00;33,33;0,00;50,00;201512;22/01/2016 16:40:35
ABS-ASSISTÊNCIA BUCAL SERVIÇOS S/C LTDA. (306347);Odontológica;Médio;;;;;;;0,00;0,00;0,00;;;0,00;0,00;0,00;201512;22/01/2016 16:40:35
AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP (413283);Odontológica;Médio;;;;;0,00;0,00;0,00;;;;;;;;201512;22/01/2016 16:40:35
AMARAL & RAYMUNDINI LTDA. (413593);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA (400882);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
APO - ASSISTÊNCIA PERSONALIZADA ODONTOLÓGICA LTDA. (411124);Odontológica;Médio;1;1;100,00;100,00;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
ARM ODONTOLOGIA LTDA. (352152);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ASSISTÊNCIA ODONTOLÓGICA ESPECIALIZADA LTDA (365297);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ASSOCIAÇÃO BRASILEIRA DE ASSISTÊNCIA ODONTOLOGICA DE GRUPO - DENTAL MED CENTER (413941);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA (417220);Odontológica;Médio;;;;;;100,00;100,00;100,00;;;;;;;201512;22/01/2016 16:40:35
ATEMDE ODONTO SAÚDE CLUBE DE BENEFÍCIOS (336874);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
BACCIN BONONI ODONTOLOGIA LTDA (417700);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA (356301);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
BELO DENTE ODONTOLOGIA LTDA. (351563);Odontológica;Grande;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
BEM MAIS ODONTO OPERADORA ODONTOLÓGICA LTDA. (417874);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
BIORAL SISTEMA ODONTOLÓGICO LTDA. (419079);Odontológica;Médio;1;;100,00;;;;;;;;;;;;201512;22/01/2016 16:40:35
BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A. (419419);Odontológica;Grande;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
BUCAL LIGHT - PLANOS E SERVIÇOS ODONTOLÓGICOS LTDA (416274);Odontológica;Pequeno;;7;;0,00;0,00;0,00;;;;;;;;;201512;22/01/2016 16:40:35
CDA - ASSISTÊNCIA ODONTOLÓGICA LTDA - EPP (415952);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CENTRO DE DIAGNOSTICO E TRATAMENTO ODONTOLOGICO LTDA (411426);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CENTRO DE ESTUDOS E DIAGNÓSTICO ODONTOLÓGICO LTDA - CEDOM (349291);Odontológica;Pequeno;;;;;;100,00;100,00;100,00;;;;;;;201512;22/01/2016 16:40:35
CENTRO ODONTOLOGICO INTEGRADO EIRELI (314757);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CEORP - CENTRO ODONTOLOGICO LTDA (401871);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CISOPAR - CENTRO INTEGRADO DE SAUDE ORAL PARAISENSE LTDA (332950);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CLINICA E ASSISTENCIA ODONTOLOGICA GREEN CARD SC LTDA (413810);Odontológica;Pequeno;;;;;;;0,00;0,00;0,00;;;;;;201512;22/01/2016 16:40:35
CLÍNICA ODONTOLÓGICA MAXIDENTE LTDA. (414182);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CLINICA ODONTOLOGICA ODONTOPLAN LTDA (410071);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CLÍNICA ODONTOLÓGICA SASSO LTDA (416797);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA. (415812);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CONSTRUDENTE ASSISTENCIA ODONTOLOGICA LTDA (405931);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA DE ASSISTÊNCIA ODONTOLÓGICA VALE DO CAÍ LTDA - DENTSUL (353477);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA (362735);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ (419028);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA DOS CIRURGIÕES DENTISTAS DO ESTADO DE SERGIPE (359459);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÓGICA DE BOTUCATU (400572);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA NOVODENTE LTDA (417840);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL. (342335);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ (365785);Odontológica;Médio;;;;;;100,00;100,00;100,00;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS (409791);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERATIVA ODONTOLÓGICA REGIÃO SUL DA BAHIA - UNIODONTO (402010);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOPERCISO - CENTRO INTEGRADO DE SERVIÇO ODONTOLÓGICO S/S LTDA. (353892);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COOP-ODONTOCLASSIC - COOPERATIVA DE TRABALHO ODONTOLÓGICO (407241);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
COORE ASSISTÊNCIA ODONTOLÓGICA S/C LTDA - ME (416207);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CROE - CENTRO DE REABILITACAO ORAL ESPECIALIZADO LTDA (368181);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CROWN ODONTOLOGIA DE GRUPO  LTDA (397245);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
CUNHA ODONTOLOGIA LTDA (416959);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL CARE CLINICA ODONTOLOGICA LTDA (386219);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL CENTER LTDA (339458);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL CENTER SERVIÇOS ODONTOLOGICOS LTDA. (301591);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA. (300730);Odontológica;Médio;1;1;100,00;100,00;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL MASTER LTDA - EPP (413747);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA. (417181);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL PLAN - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA. ME (415804);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA. (314366);Odontológica;Pequeno;1;1;100,00;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL PREVIDÊNCIA ODONTOLÓGICA LTDA. (415383);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL UNI - COOPERATIVA ODONTOLÓGICA (304484);Odontológica;Grande;1;12;100,00;66,67;66,67;84,62;100,00;100,00;75,00;80,00;80,00;100,00;100,00;80,00;201512;22/01/2016 16:40:35
DENTALMASTER COMÉRCIO DE PLANOS ODONTOLÓGICOS LTDA (401463);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTAL-MED ASSISTENCIA ODONTOLOGICA S/S LTDA (333620);Odontológica;Pequeno;;;;;0,00;0,00;0,00;;;;;;;;201512;22/01/2016 16:40:35
DENTAL-PAR - ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA. (322890);Odontológica;Médio;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
DENTALPLAN PLANOS DE ASSISTENCIA ODONTOLOGICA LTDA (416908);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTALSHOW ASSISTÊNCIA ODONTOLÓGICA LTDA. (361038);Odontológica;Médio;;1;;100,00;100,00;100,00;;;;;;;;;201512;22/01/2016 16:40:35
DENTIÇÃO CONVÊNIOS ODONTOLÓGICOS S/S LTDA (327867);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
DENTSY ODONTOLOGIA S/S LTDA. (414425);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA (415626);Odontológica;Médio;;;;;100,00;100,00;100,00;;;;;;;;201512;22/01/2016 16:40:35
FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS (344583);Odontológica;Médio;;;;;;;;;;;;;;100,00;201512;22/01/2016 16:40:35
FREE DENT PLANOS ODONTÓLOGICOS LTDA (405248);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
IDEAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA. (414921);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
IDENTAL ASSISTÊNCIA ODONTOLÓGICA LTDA - ME (414557);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
IGM OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (419745);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INÁCIO E SPANGHERO LTDA (415332);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INCREMENTAL ODONTOLOGIA S/S LTDA. (339008);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INSTITUTO DE ODONTOLOGIA DO MARANHÃO LTDA. (414981);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA ODONTOLÓGICA LTDA (389358);Odontológica;Grande;1;1;100,00;100,00;80,00;66,67;66,67;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201512;22/01/2016 16:40:35
INSTITUTO DE SAÚDE ODONTOLÓGICA - ISODONT LTDA (415260);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INTEGRAL SERVIÇOS ODONTOLÓGICOS LTDA. (359394);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INTERDENTAL ODONTOLOGIA INTEGRADA LTDA. (312525);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
INTERODONTO - SISTEMA DE SAÚDE ODONTOLÓGICA LTDA. (317501);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;90,91;75,00;80,00;88,89;100,00;100,00;80,00;75,00;201512;22/01/2016 16:40:35
INVEST ORAL PLANO ODONTOLÓGICO LTDA. (416240);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
J.E. ODONTOQUALITY S/S LTDA (418536);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
JLM ASSISTÊNCIA ODONTOLÓGICA LTDA (416215);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
JTC ODONTOLOGIA LTDA. (418722);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
LIMA - PLANO DE SAÚDE ODONTOLÓGICO LTDA (416827);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
LIS DENTAL LTDA (417971);Odontológica;Médio;1;1;100,00;100,00;100,00;;;;;;;;;;201512;22/01/2016 16:40:35
LITORAL CONVÊNIOS E CREDENCIAMENTO ODONTOLÓGICO LTDA ME (418358);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
LOTUS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (415537);Odontológica;Pequeno;1;1;100,00;100,00;100,00;66,67;66,67;50,00;100,00;;100,00;100,00;100,00;;201512;22/01/2016 16:40:35
M. A. VALVERDE & CIA LTDA - ME (416291);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
MAC DENTAL SERVIÇOS ODONTOLOGICOS LTDA (413011);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
MACIEL & MACIEL ASSISTÊNCIA ODONTOLÓGICA LTDA (416835);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
MARKI ASSISTÊNCIA ODONTOLÓGICA LTDA (407941);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
MATTOS ODONTOLOGIA LTDA (329967);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
METLIFE PLANOS ODONTOLÓGICOS LTDA. (406481);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;75,00;201512;22/01/2016 16:40:35
METODONT - ASSISTÊNCIA ODONTOLOGICA LTDA (300365);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
MOGIDONTO PLANOS ODONTOLÓGICOS LTDA (354741);Odontológica;Médio;1;;100,00;;;;;;;;;;;;201512;22/01/2016 16:40:35
MULTI - BUCAL ODONTOLOGIA LTDA - EPP (351351);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
NACIONAL ODONTO S/S LTDA. (304441);Odontológica;Médio;1;1;100,00;100,00;100,00;100,00;;;;0,00;0,00;66,67;100,00;100,00;201512;22/01/2016 16:40:35
NEWKLIN ODONTOCLÍNICA LTDA. ME. (415057);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
NUCLEO ASSISTENCIA ODONTOLOGICA LTDA (359866);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODMED SERVIÇOS ODONTOLÓGICOS LTDA (408271);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO CARD - ASSISTENCIA ODONTOLOGICA LTDA - EPP (419346);Odontológica;Médio;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO CORPUS S/S LTDA. (405973);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA. (310981);Odontológica;Grande;1;1;100,00;100,00;90,91;90,00;92,86;100,00;100,00;85,71;83,33;76,92;80,00;68,75;201512;22/01/2016 16:40:35
ODONTO HEALTH - ASSISTENCIA ODONTOLÓGICA LTDA. (378348);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO JARAGUÁ LTDA (312321);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA (405671);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO QUALIT SERVIÇOS ODONTOLÓGICOS LTDA (416347);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTO SÃO LUCAS LTDA. (340227);Odontológica;Pequeno;;;;;;;;;;;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
ODONTO SYSTEM PLANOS ODONTOLOGICOS LTDA (334588);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;80,00;80,00;75,00;100,00;100,00;85,71;83,33;75,00;201512;22/01/2016 16:40:35
ODONTOART PLANOS ODONTOLÓGICOS LTDA (414387);Odontológica;Médio;1;;100,00;;;;;100,00;100,00;100,00;;;;;201512;22/01/2016 16:40:35
ODONTOBASE PLANOS DE SAUDE LTDA. (344486);Odontológica;Pequeno;;;;;;;0,00;0,00;0,00;;;;;;201512;22/01/2016 16:40:35
ODONTOCAP SERVIÇOS ODONTOLÓGICOS S/S LTDA. (405060);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOCLINICA RCC LTDA. S/S (418111);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOGROUP SISTEMA DE SAÚDE LTDA. (389854);Odontológica;Médio;;;;;;100,00;100,00;50,00;0,00;0,00;;100,00;100,00;100,00;201512;22/01/2016 16:40:35
ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (417831);Odontológica;Pequeno;;;;;;;0,00;0,00;0,00;0,00;0,00;0,00;;;201512;22/01/2016 16:40:35
ODONTOLÓGICA CLINICA DENTÁRIA S/S LTDA. (407437);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOLÓGICA SERVIÇOS DE SAÚDE ORAL LTDA (416614);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOLOGYC SYSTEM CONVÊNIO ODONTOLOGICO LTDA (416461);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOMAIS SERVIÇOS ODONTOLÓGICOS LTDA - ME (419184);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTONOG SERVIÇOS ODONTOLÓGICOS LTDA (416169);Odontológica;Pequeno;;;;;;;;;;;;;;;201512;22/01/2016 16:40:35
ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA INTEGRADA LTDA (313891);Odontológica;Pequeno;;;;;;;;;;;;;0,00;0,00;201512;22/01/2016 16:40:35
