Razão Social (Registro ANS);Cobertura;Porte;Classificação no Mês;Classificação no Mês Anterior;dez/18;nov/18;out/18;set/18;ago/18;jul/18;jun/18;mai/18;abr/18;mar/18;fev/18;jan/18;Competência;Data de atualização
COOPERATIVA DE ASSISTÊNCIA ODONTOLÓGICA VALE DO CAÍ LTDA - DENTSUL (353477);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA (362735);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ (419028);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA DOS CIRURGIÕES DENTISTAS DO ESTADO DE SERGIPE (359459);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA EVIDENTE - COOPERATIVA DE TRABALHO ODONTOLÓGICA DE BOTUCATU (400572);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA NOVODENTE LTDA (417840);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA ODONTOLÓGICA DE GARANHUNS E AGRESTE MERIDIONAL. (342335);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA ODONTOLÓGICA DO ESTADO DO AMAPÁ (365785);Odontológica;Médio;;;;;;0,00;0,00;0,00;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA ODONTOLÓGICA POÇOS DE CALDAS (409791);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERATIVA ODONTOLÓGICA REGIÃO SUL DA BAHIA - UNIODONTO (402010);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOPERCISO - CENTRO INTEGRADO DE SERVIÇO ODONTOLÓGICO S/S LTDA. (353892);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
COOP-ODONTOCLASSIC - COOPERATIVA DE TRABALHO ODONTOLÓGICO (407241);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CROE - CENTRO DE REABILITACAO ORAL ESPECIALIZADO LTDA (368181);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
CROWN ODONTOLOGIA DE GRUPO  LTDA (397245);Odontológica;Médio;1;1;100,00;100,00;;;;;;;;;;;201812;16/01/2019 04:17:13
CUNHA ODONTOLOGIA LTDA (416959);Odontológica;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201812;16/01/2019 04:17:13
DELFHI PLANOS ODONTOLÓGICOS LTDA (421081);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL CARE ASSISTÊNCIA ODONTOLÓGICA LTDA (420239);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL CARE CLINICA ODONTOLOGICA LTDA (386219);Odontológica;Pequeno;;;;;;;100,00;100,00;100,00;;;;;;201812;16/01/2019 04:17:13
DENTAL CENTER LTDA (339458);Odontológica;Médio;9;12;0,00;0,00;0,00;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA. (300730);Odontológica;Médio;;;;;;0,00;0,00;0,00;;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
DENTAL MASTER LTDA - EPP (413747);Odontológica;Médio;1;;100,00;;;;;;;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
DENTAL NORTE ASSISTENCIA ODONTOLOGICA LTDA. (417181);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL PLAN - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA. ME (415804);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA. (314366);Odontológica;Pequeno;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
DENTAL UNI - COOPERATIVA ODONTOLÓGICA (304484);Odontológica;Grande;13;1;90,91;100,00;92,86;92,31;90,91;100,00;100,00;87,50;88,24;88,24;88,24;86,67;201812;16/01/2019 04:17:13
DENTALMASTER COMÉRCIO DE PLANOS ODONTOLÓGICOS LTDA (401463);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL-MED ASSISTENCIA ODONTOLOGICA S/S LTDA (333620);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTAL-PAR - ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA. (322890);Odontológica;Grande;15;16;50,00;50,00;0,00;0,00;0,00;100,00;100,00;100,00;100,00;83,33;80,00;66,67;201812;16/01/2019 04:17:13
DENTALPLAN PLANOS DE ASSISTENCIA ODONTOLOGICA LTDA (416908);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTALSHOW ASSISTÊNCIA ODONTOLÓGICA LTDA. (361038);Odontológica;Pequeno;;;;;;100,00;100,00;100,00;;;;;;;201812;16/01/2019 04:17:13
DENTIÇÃO CONVÊNIOS ODONTOLÓGICOS S/S LTDA (327867);Odontológica;Pequeno;1;1;100,00;100,00;;;;;;;;;;;201812;16/01/2019 04:17:13
DENTSY ODONTOLOGIA S/S LTDA. (414425);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
E F SOBRINHO EIRELI - ME (420778);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA (415626);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
FEDERAÇÃO DAS UNIODONTOS DO ESTADO DE MINAS GERAIS (344583);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
FR PLANO ODONTOLÓGICO LTDA (419818);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
FREE DENT PLANOS ODONTÓLOGICOS LTDA (405248);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
IDEAL ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA. (414921);Odontológica;Pequeno;;;;;100,00;100,00;100,00;;;;;;;100,00;201812;16/01/2019 04:17:13
IDENTAL ASSISTÊNCIA ODONTOLÓGICA LTDA - ME (414557);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
IGM OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (419745);Odontológica;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201812;16/01/2019 04:17:13
INÁCIO E SPANGHERO LTDA (415332);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
INSTITUTO DE ODONTOLOGIA DO MARANHÃO LTDA. (414981);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA ODONTOLÓGICA LTDA (389358);Odontológica;Grande;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;201812;16/01/2019 04:17:13
INSTITUTO DE SAÚDE ODONTOLÓGICA - ISODONT LTDA (415260);Odontológica;Pequeno;;;;;;;0,00;0,00;0,00;;;;;;201812;16/01/2019 04:17:13
INTEGRAL SERVIÇOS ODONTOLÓGICOS LTDA. (359394);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
INTERDENTAL ODONTOLOGIA INTEGRADA LTDA. (312525);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
INVEST ORAL PLANO ODONTOLÓGICO LTDA. (416240);Odontológica;Pequeno;;;;;;;;;;;0,00;0,00;0,00;;201812;16/01/2019 04:17:13
J.E. ODONTOQUALITY S/S LTDA (418536);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
JLM ASSISTÊNCIA ODONTOLÓGICA LTDA (416215);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
JTC ODONTOLOGIA LTDA. (418722);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
LIS DENTAL LTDA (417971);Odontológica;Médio;1;1;100,00;100,00;100,00;87,50;85,71;85,71;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
LITORAL CONVÊNIOS E CREDENCIAMENTO ODONTOLÓGICO LTDA ME (418358);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
LOTUS OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (415537);Odontológica;Pequeno;7;8;0,00;0,00;0,00;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;201812;16/01/2019 04:17:13
MACIEL & MACIEL ASSISTÊNCIA ODONTOLÓGICA LTDA (416835);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
MATTOS ODONTOLOGIA LTDA (329967);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
METLIFE PLANOS ODONTOLÓGICOS LTDA. (406481);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
METODONT - ASSISTÊNCIA ODONTOLOGICA LTDA (300365);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
MOGIDONTO PLANOS ODONTOLÓGICOS LTDA (354741);Odontológica;Médio;;;;;;;;;;;;;100,00;100,00;201812;16/01/2019 04:17:13
MULTI - BUCAL ODONTOLOGIA LTDA - EPP (351351);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
NACIONAL ODONTO S/S LTDA. (304441);Odontológica;Grande;1;1;100,00;100,00;;100,00;100,00;100,00;100,00;100,00;100,00;;50,00;50,00;201812;16/01/2019 04:17:13
NEWKLIN ODONTOCLÍNICA LTDA. ME. (415057);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
NUCLEO ASSISTENCIA ODONTOLOGICA LTDA (359866);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTO CORPUS S/S LTDA. (405973);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA. (310981);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;91,67;89,47;90,91;95,83;100,00;100,00;201812;16/01/2019 04:17:13
ODONTO JARAGUÁ LTDA (312321);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTO PLUS CONVENIO ODONTOLOGICO SOCIEDADE SIMPLES LTDA (405671);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTO PRIME PLANOS ODONTOLÓGICOS LTDA ME (420212);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTO QUALIT SERVIÇOS ODONTOLÓGICOS LTDA (416347);Odontológica;Pequeno;1;1;100,00;100,00;100,00;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTO SÃO LUCAS LTDA. (340227);Odontológica;Pequeno;;;;;;100,00;100,00;100,00;;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
ODONTO SYSTEM PLANOS ODONTOLOGICOS LTDA (334588);Odontológica;Grande;1;14;100,00;90,91;90,00;87,50;100,00;80,00;83,33;83,33;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
ODONTOART PLANOS ODONTOLÓGICOS LTDA (414387);Odontológica;Grande;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOBASE PLANOS DE SAUDE LTDA. (344486);Odontológica;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
ODONTOCLINICA RCC LTDA. S/S (418111);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOFACE OPERADORA DE PLANOS DE SAUDE ODONTOLOGICOS LTDA (417068);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOGROUP SISTEMA DE SAÚDE LTDA. (389854);Odontológica;Médio;1;1;100,00;100,00;;;100,00;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA. (417831);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOLÓGICA SERVIÇOS DE SAÚDE ORAL LTDA (416614);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOLOGYC SYSTEM CONVÊNIO ODONTOLOGICO LTDA (416461);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOMAIS SERVIÇOS ODONTOLÓGICOS LTDA - ME (419184);Odontológica;Pequeno;7;8;0,00;0,00;0,00;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOPAM ASSISTENCIA MÉDICA ODONTOLOGICA INTEGRADA LTDA (313891);Odontológica;Pequeno;;1;;100,00;100,00;100,00;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOPARÁ PLANO DE SAÚDE E CLÍNICA ODONTOLÓGICA LTDA (418714);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOPONTA CLINICA ODONTOLÓGICA LTDA (416673);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOPREV S/A (301949);Odontológica;Grande;12;13;97,56;97,70;94,90;95,05;93,86;90,10;87,23;85,71;91,67;93,90;90,80;85,56;201812;16/01/2019 04:17:13
ODONTOREAL LTDA. (412040);Odontológica;Pequeno;;8;;0,00;0,00;0,00;;;;;;;;;201812;16/01/2019 04:17:13
ODONTOVIDA LTDA ME (418200);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ODONTRAT ASSISTENCIA ODONTOLOGICA LTDA. - EIRELI (415961);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
OPERADORA DE PLANOS ODONTOLÓGICOS ODONTOCLÍNICA LTDA (420743);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORAL BRASIL CONSULTORIA E GESTÃO EM SAÚDE LTDA (413127);Odontológica;Pequeno;;;;;;;;;;0,00;0,00;0,00;;;201812;16/01/2019 04:17:13
ORAL GAM ASSISTENCIA ODONTOLÓGICA LTDA (418447);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORAL SAÚDE CLÍNICA ODONTOLÓGICA LTDA. (311693);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORAL SAÚDE DE IBITINGA SERVIÇOS ODONTOLÓGICOS S/S LTDA (366510);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA (412996);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORALPLAN PLANOS DE SAUDE ODONTOLÓGICOS LTDA-ME (420972);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORALPLANOS ASSISTÊNCIA ODONTOLÓGICA LTDA ME (419656);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ORTOVIDE CLÍNICA ORTODÔNTICA LTDA (416665);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
O.S ODONTOLÓGICA LTDA. (404365);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PARRA ODONTOLOGIA LTDA (415782);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PLANET LIFE CONVENIOS ODONTOLÓGICOS S/S LTDA (418064);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME (417106);Odontológica;Médio;;1;;100,00;100,00;100,00;100,00;100,00;100,00;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
PLANO ODONTOLÓGICO DENTALVIDAS LTDA. (415936);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA (415987);Odontológica;Pequeno;;;;;;;;;;;100,00;100,00;100,00;;201812;16/01/2019 04:17:13
PLANODENTE LTDA. (416517);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PLANODONT SERVIÇOS ODONTOLÓGICOS LTDA (418366);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PLENODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA. (403458);Odontológica;Pequeno;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
PREST ODONTO LTDA (384844);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PREV  ASSISTÊNCIA ODONTOLÓGICA - EIRELI (335410);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PREVIDENT ASSISTÊNCIA ODONTOLÓGICA LTDA. (374440);Odontológica;Médio;1;1;100,00;100,00;100,00;100,00;100,00;80,00;80,00;76,92;87,50;100,00;100,00;100,00;201812;16/01/2019 04:17:13
PREVINA ODONTOLOGIA LTDA (403636);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PREVODOCTOR  ASSISTÊNCIA ODONTOLÓGICA LTDA. (412830);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PREV-SYSTEM EIRELI EPP (401609);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA (416525);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;100,00;100,00;100,00;;100,00;201812;16/01/2019 04:17:13
PRÓ ODONTO ASSISTENCIA ODONTOLOGICA LTDA (400106);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PRODENT - ASSISTÊNCIA ODONTOLÓGICA LTDA. (380041);Odontológica;Grande;14;15;66,67;84,62;94,12;100,00;88,24;81,82;78,26;88,00;90,48;96,43;92,31;95,65;201812;16/01/2019 04:17:13
PROI - PLANO RACIONAL DE ODONTOLOGIA INTEGRAL  LTDA. (411728);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PROSORRIR - PLANOS ODONTOLÓGICOS LTDA (415065);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
PRUDENT PLANOS ODONTOLOGICOS S/S LTDA (416151);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA ME (417131);Odontológica;Pequeno;;;;;;0,00;0,00;0,00;;;;;;;201812;16/01/2019 04:17:13
REDE DENTAL OPERADORA DE PLANOS ODONTOLÓGICOS LTDA (412350);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
RIBERDENTE SERVIÇOS ODONTOLÓGICOS S/S LTDA (417149);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
RODRIGUES LEIRA ODONTOLOGIA LTDA. (415243);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
ROPE ODONTOLOGIA ESPECIALIZADA S/S LTDA. (415821);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
S & M ODONTOLOGIA INTEGRADA LTDA (414727);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
S SHIMODA ASSISTENCIA ODONTOLOGICA S/S LTDA (416380);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SÃO FRANCISCO ODONTOLOGIA LIMITADA (365319);Odontológica;Grande;1;1;100,00;100,00;100,00;;100,00;100,00;100,00;;;;;;201812;16/01/2019 04:17:13
SAÚDE É TUDO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415171);Odontológica;Pequeno;;;;;;;;;;;;0,00;0,00;0,00;201812;16/01/2019 04:17:13
SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA (414654);Odontológica;Médio;1;1;100,00;100,00;50,00;0,00;0,00;;100,00;75,00;87,50;83,33;100,00;100,00;201812;16/01/2019 04:17:13
SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA ME. (414701);Odontológica;Médio;1;1;100,00;100,00;100,00;;;;;;;;;;201812;16/01/2019 04:17:13
SERVIÇO DE ASSISTÊNCIA ODONTOLÓGICA SOCIAL LTDA. (324710);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SISDENTE - SISTEMA INTEGRADO DE SAÚDE DENTAL LTDA. (344095);Odontológica;Pequeno;;;;;;;;;100,00;100,00;100,00;;;;201812;16/01/2019 04:17:13
SISTEMA INTEGRADO DE SAUDE ORAL LTDA-EPP (403865);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SISTEMA PREVSAUDE LTDA (333239);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SISTEMA 1 SERVIÇOS DE ASSISTÊNCIA À SAÚDE SUPLEMENTAR (418790);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SITO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO LTDA (402095);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SITTO - SISTEMA INTEGRADO DE TRATAMENTO ODONTOLÓGICO (416266);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SMART DENTAL ODONTOLOGIA EIRELI - ME (420298);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SOCIODONTO PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA (416410);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SOESP-ODONTO SISTEMA ODONTOLÓGICO E SERVIÇOS PREVENTIVOS LTDA. (405604);Odontológica;Médio;;1;;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;;;201812;16/01/2019 04:17:13
SOLIMEO ASSISTÊNCIA ODONTOLÓGICA LTDA. (415871);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SOPREVI SERVIÇO ODONTOLÓGICO PREVENTIVO INTEGRADO LTDA (403245);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A. (419524);Odontológica;Médio;;;;;100,00;100,00;100,00;100,00;100,00;100,00;;;;;201812;16/01/2019 04:17:13
SUL AMÉRICA ODONTOLÓGICO S/A (417815);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;100,00;201812;16/01/2019 04:17:13
TOP DOCTOR'S ODONTOLOGIA LTDA (416193);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA (417114);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA. (413933);Odontológica;Pequeno;;;;;;;;;0,00;0,00;0,00;;;;201812;16/01/2019 04:17:13
UNIDENTAL COOPERATIVA UNIAO DOS DENTISTAS DA GRANDE NATAL (401277);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIDENTAL- COOPERATIVA UNIÃO DOS DENTISTAS DO ESTADO DO CEARÁ (401072);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA. (413429);Odontológica;Médio;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIFICAÇÃO DOS DENTISTAS DE ITUVERAVA LTDA (404942);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO (414891);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA (403512);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA (340120);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA (383929);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA (327093);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA (368555);Odontológica;Grande;1;1;100,00;100,00;100,00;100,00;100,00;100,00;;;;100,00;100,00;100,00;201812;16/01/2019 04:17:13
UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA (353752);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA (343919);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS (323632);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA (347604);Odontológica;Médio;;;;;;;;;;;;;0,00;0,00;201812;16/01/2019 04:17:13
UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO (349283);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA (362824);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE ARARAQUARA COOPERATIVA DE TRABALHO ODONTOLÓGICO (316997);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA (311669);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA (347477);Odontológica;Pequeno;;;;;;;;;;;;;;;201812;16/01/2019 04:17:13
